Turkey_0	1	7716	48653390
Turkey_1	1	48689606	53127140
Turkey_2	1	53782220	79144100
Turkey_3	1	79160563	82028753
Turkey_4	1	82166169	95687700
Turkey_5	1	95798090	95859073
Turkey_6	1	95903400	118945788
Turkey_7	1	118972116	120033734
Turkey_8	1	120161383	122912978
Turkey_9	1	125026209	127692406
Turkey_10	1	127767721	169807366
Turkey_11	1	170729683	182978736
Turkey_12	1	183291686	186109759
Turkey_13	1	186136942	187859253
Turkey_14	1	187975423	204014879
Turkey_15	2	36851	46655549
Turkey_16	2	46754714	46754714
Turkey_17	2	46757866	85138233
Turkey_18	2	85237495	92998931
Turkey_19	2	94478152	116917136
Turkey_20	3	18865	46569074
Turkey_21	3	46605834	74822130
Turkey_22	3	74881943	90020554
Turkey_23	3	90823511	92689412
Turkey_24	3	92832446	97283568
Turkey_25	3	99659544	100357169
Turkey_26	3	100400007	100402479
Turkey_27	4	94652	25559179
Turkey_28	4	25764251	33659488
Turkey_29	4	34452412	65793082
Turkey_30	4	65824088	74431896
Turkey_31	5	11866	24912348
Turkey_32	5	24926154	62518488
Turkey_33	6	580	20297401
Turkey_34	6	20461659	42714588
Turkey_35	6	43094629	53250563
Turkey_36	7	9709	38596398
Turkey_37	8	34665	38628029
Turkey_38	9	20603	19280270
Turkey_39	10	110787	31070682
Turkey_40	10	31085606	31117226
Turkey_41	11	96800	24195509
Turkey_42	12	21434	20635006
Turkey_43	13	10111	15550
Turkey_44	13	177210	20100089
Turkey_45	14	7934	7934
Turkey_46	14	99776	20710603
Turkey_47	15	46836	18200949
Turkey_48	16	5824	15962011
Turkey_49	17	44735	13201363
Turkey_50	18	1091	234418
Turkey_51	19	32737	123249
Turkey_52	19	160194	10493336
Turkey_53	20	20068	76733
Turkey_54	20	188399	11039064
Turkey_55	21	4031	10380630
Turkey_56	22	18023	14783697
Turkey_57	23	9392	7088558
Turkey_58	24	18250	4062136
Turkey_59	24	4078652	4152378
Turkey_60	25	10538	5554739
Turkey_61	26	11431	6710415
Turkey_62	27	1331	915437
Turkey_63	28	159	4843699
Turkey_64	29	20482	4805679
Turkey_65	30	3528	4386503
Turkey_66	W	21767	197546
Turkey_67	Z	280652	72694154
Turkey_68	Z	73002078	80952940
